0.1,1560613448.194655,380,1560614769.346985,1224.0427269935608
0.1,1560613448.194655,390,1560614804.5279074,1167.3698740005493
0.1,1560613448.194655,400,1560614838.999725,1185.0386726856232
0.1,1560613448.194655,410,1560614873.3688192,1184.2380129098892
0.1,1560613448.194655,420,1560614907.300082,1183.4984216690063
0.1,1560613448.194655,430,1560614942.0182416,1189.150296330452
0.1,1560613448.194655,440,1560614975.8896651,1163.1734392642975
0.1,1560613448.194655,450,1560615009.6094937,1143.1116044521332
0.1,1560613448.194655,460,1560615044.5450728,1161.9836050271988
0.1,1560613448.194655,470,1560615079.0707476,1135.9333454370499
0.1,1560613448.194655,480,1560615113.2892416,1132.6901227235794
0.1,1560613448.194655,490,1560615147.7341323,1153.3354268074036
0.1,1560613448.194655,500,1560615182.403423,1125.8359075784683
0.1,1560613448.194655,510,1560615216.8413327,1121.5514513254166
0.1,1560613448.194655,520,1560615250.9790425,1131.983365058899
0.1,1560613448.194655,530,1560615285.6493511,1131.007753610611
0.1,1560613448.194655,540,1560615320.2717674,1102.6088554859161
0.1,1560613448.194655,550,1560615354.0195217,1126.2701086997986
0.1,1560613448.194655,560,1560615388.3746514,1104.4152207374573
0.1,1560613448.194655,570,1560615423.9575,1114.8165298700333
0.1,1560613448.194655,580,1560615458.494144,1112.1320312023163
0.1,1560613448.194655,590,1560615493.0417595,1122.3155509233475
0.1,1560613448.194655,600,1560615528.5258708,1119.2002557516098
0.1,1560613448.194655,610,1560615562.9318645,1098.1416903734207
0.1,1560613448.194655,620,1560615597.2121954,1114.6274918317795
0.1,1560613448.194655,630,1560615631.62916,1104.8717646598816
0.1,1560613448.194655,640,1560615665.985289,1110.9310972690582
0.1,1560613448.194655,650,1560615699.7519917,1116.0284142494202
0.1,1560613448.194655,660,1560615733.8687608,1118.5114290714264
0.1,1560613448.194655,670,1560615768.7475095,1109.5652211904526
0.1,1560613448.194655,680,1560615803.3509552,1113.024974346161
0.1,1560613448.194655,690,1560615837.145586,1111.2051825523376
0.1,1560613448.194655,700,1560615870.7108288,1105.3382816314697
0.1,1560613448.194655,710,1560615906.3734622,1102.5363055467606
0.1,1560613448.194655,720,1560615941.6959283,1102.5053687095642
0.1,1560613448.194655,730,1560615980.4427955,1116.5141942501068
0.1,1560613448.194655,740,1560616018.8376234,1097.5414708852768
0.1,1560613448.194655,750,1560616057.2558177,1104.1252253055573
0.1,1560613448.194655,760,1560616095.8724275,1099.11967253685
0.1,1560613448.194655,770,1560616134.6889617,1092.274922132492
0.1,1560613448.194655,780,1560616172.7573164,1122.5840431451797
0.1,1560613448.194655,790,1560616211.0357413,1094.3923370838165
0.1,1560613448.194655,800,1560616249.2265368,1087.5896165370941
0.1,1560613448.194655,810,1560616287.3286343,1093.7865282297134
0.1,1560613448.194655,820,1560616325.7029052,1081.0184479951859
0.1,1560613448.194655,830,1560616365.2995346,1097.4635343551636
0.1,1560613448.194655,840,1560616404.2299662,1091.910205245018
0.1,1560613448.194655,850,1560616442.0617979,1097.0510984659195
0.1,1560613448.194655,860,1560616480.1878452,1097.082611322403
0.1,1560613448.194655,870,1560616518.330529,1092.1561113595963
0.1,1560613448.194655,880,1560616556.4492319,1082.778561592102
0.1,1560613448.194655,890,1560616594.3239064,1097.7078045606613
0.1,1560613448.194655,900,1560616633.082262,1076.3684623241425
0.1,1560613448.194655,910,1560616670.928058,1091.1968870162964
0.1,1560613448.194655,920,1560616709.110958,1087.6750330924988
0.1,1560613448.194655,930,1560616747.0670035,1064.906876206398
0.1,1560613448.194655,940,1560616784.7093234,1083.6206203699112
0.1,1560613448.194655,950,1560616822.3895648,1104.9049011468887
0.1,1560613448.194655,960,1560616860.2503593,1086.63363468647
0.1,1560613448.194655,970,1560616897.6942098,1093.4377784729004
0.1,1560613448.194655,980,1560616935.289675,1104.7373418807983
0.1,1560613448.194655,990,1560616973.3499117,1090.0318640470505
0.1,1560613448.194655,1000,1560617009.6647875,1070.4329439401627
0.1,1560613448.194655,1010,1560617045.5598018,1100.4211797714233
0.1,1560613448.194655,1020,1560617082.0243275,1085.4303133487701
0.1,1560613448.194655,1030,1560617120.2497425,1067.6881102323532
0.1,1560613448.194655,1040,1560617158.147854,1084.6240892410278
0.1,1560613448.194655,1050,1560617195.912503,1088.6830801963806
0.1,1560613448.194655,1060,1560617234.502289,1083.2324886322021
0.1,1560613448.194655,1070,1560617271.9274857,1080.4131731987
0.1,1560613448.194655,1080,1560617310.846336,1088.4187779426575
0.1,1560613448.194655,1090,1560617349.0231714,1086.8556678295135
0.1,1560613448.194655,1100,1560617386.7530355,1083.84847843647
0.1,1560613448.194655,1110,1560617424.1709926,1079.1354563236237
0.1,1560613448.194655,1120,1560617462.5450704,1066.649714231491
0.1,1560613448.194655,1130,1560617500.4183445,1073.702320098877
0.1,1560613448.194655,1140,1560617538.156466,1072.241080403328
0.1,1560613448.194655,1150,1560617576.626046,1090.931160569191
0.1,1560613448.194655,1160,1560617614.9502068,1080.9997209310532
0.1,1560613448.194655,1170,1560617652.8388903,1086.619985818863
0.1,1560613448.194655,1180,1560617692.0421984,1085.4973104000092
0.1,1560613448.194655,1190,1560617730.2220094,1080.5784360170364
0.1,1560613448.194655,1200,1560617768.5855515,1082.1467319726944
0.1,1560613448.194655,1210,1560617806.6058702,1082.9754433631897
0.1,1560613448.194655,1220,1560617844.673141,1079.0669020414352
0.1,1560613448.194655,1230,1560617882.943909,1083.6832501888275
0.1,1560613448.194655,1240,1560617921.5381713,1082.6796246767044
0.1,1560613448.194655,1250,1560617960.7380097,1079.7966309785843
0.1,1560613448.194655,1260,1560618001.1317892,1095.1626867055893
0.1,1560613448.194655,1270,1560618039.897606,1088.4352271556854
0.1,1560613448.194655,1280,1560618080.8448172,1088.5032593011856
0.1,1560613448.194655,1290,1560618118.511652,1068.4276912212372
0.1,1560613448.194655,1300,1560618156.7597067,1088.55852997303
0.1,1560613448.194655,1310,1560618193.532901,1069.9154595136642
0.1,1560613448.194655,1320,1560618231.3480241,1076.855124592781
0.1,1560613448.194655,1330,1560618268.7934003,1098.8227660655975
0.1,1560613448.194655,1340,1560618306.638269,1080.7443447113037
0.1,1560613448.194655,1350,1560618345.049648,1066.259575009346
0.1,1560613448.194655,1360,1560618384.7250364,1074.9524703025818
0.1,1560613448.194655,1370,1560618424.8853645,1067.8181676864624
0.1,1560613448.194655,1380,1560618464.9604075,1080.5659062862396
0.1,1560613448.194655,1390,1560618506.3526306,1071.127887248993
0.1,1560613448.194655,1400,1560618547.993604,1089.8185254335403
0.1,1560613448.194655,1410,1560618589.2512827,1054.6370342969894
0.1,1560613448.194655,1420,1560618630.065213,1057.9766244888306
0.1,1560613448.194655,1430,1560618671.6566966,1077.984538435936
0.1,1560613448.194655,1440,1560618713.5586264,1082.1315656900406
0.1,1560613448.194655,1450,1560618754.9406354,1071.3603085279465
0.1,1560613448.194655,1460,1560618796.9332163,1070.201809167862
0.1,1560613448.194655,1470,1560618838.6409166,1085.7433179616928
0.1,1560613448.194655,1480,1560618881.2659848,1083.7144453525543
0.1,1560613448.194655,1490,1560618926.4617732,1083.118841290474
0.1,1560613448.194655,1500,1560618968.75767,1079.7907265424728
0.1,1560613448.194655,1510,1560619011.1156044,1091.1615824699402
0.1,1560613448.194655,1520,1560619052.817681,1088.74856030941
0.1,1560613448.194655,1530,1560619094.3106074,1066.1009628772736
0.1,1560613448.194655,1540,1560619136.4135783,1095.56516122818
0.1,1560613448.194655,1550,1560619178.3927407,1070.7749041318893
0.1,1560613448.194655,1560,1560619220.0352595,1073.0605663061142
0.1,1560613448.194655,1570,1560619262.195992,1087.7740519046783
0.1,1560613448.194655,1580,1560619303.2894986,1093.290058016777
0.1,1560613448.194655,1590,1560619344.181954,1088.3543829917908
0.1,1560613448.194655,1600,1560619387.046913,1089.1857290267944
0.1,1560613448.194655,1610,1560619428.9683974,1071.9463118314743
0.1,1560613448.194655,1620,1560619470.3821518,1084.079669713974
0.1,1560613448.194655,1630,1560619512.574557,1070.930472254753
0.1,1560613448.194655,1640,1560619554.9253345,1066.4099017381668
0.1,1560613448.194655,1650,1560619596.725777,1077.6219818592072
0.1,1560613448.194655,1660,1560619635.9851878,1082.1395987272263
0.1,1560613448.194655,1670,1560619672.0178323,1074.7320457696915
0.1,1560613448.194655,1680,1560619707.7712233,1079.8640711307526
0.1,1560613448.194655,1690,1560619744.2845807,1091.2374031543732
0.1,1560613448.194655,1700,1560619781.3524578,1094.1924372911453
0.1,1560613448.194655,1710,1560619818.0069451,1088.5027822256088
0.1,1560613448.194655,1720,1560619856.6007411,1062.0505231618881
0.1,1560613448.194655,1730,1560619893.4192836,1064.0734897851944
0.1,1560613448.194655,1740,1560619929.2006018,1062.0405089855194
0.1,1560613448.194655,1750,1560619964.9420235,1066.4230449199677
0.1,1560613448.194655,1760,1560620002.9723258,1085.2520356178284
0.1,1560613448.194655,1770,1560620039.2792385,1085.4058873653412
0.1,1560613448.194655,1780,1560620074.5249894,1072.5198392868042
0.1,1560613448.194655,1790,1560620110.7142158,1069.457885146141
0.1,1560613448.194655,1800,1560620145.5620277,1075.454369187355
0.1,1560613448.194655,1810,1560620180.8347044,1077.8438448905945
0.1,1560613448.194655,1820,1560620214.1645763,1080.8013937473297
0.1,1560613448.194655,1830,1560620246.9878035,1081.9784837961197
0.1,1560613448.194655,1840,1560620280.0025184,1081.807958483696
0.1,1560613448.194655,1850,1560620312.62927,1086.960035085678
0.1,1560613448.194655,1860,1560620349.021784,1079.6549862623215
0.1,1560613448.194655,1870,1560620384.885862,1075.447302222252
0.1,1560613448.194655,1880,1560620420.080731,1077.223337173462
0.1,1560613448.194655,1890,1560620458.638271,1109.5064533948898
0.1,1560613448.194655,1900,1560620495.0596447,1069.7526413202286
0.1,1560613448.194655,1910,1560620534.0776165,1065.8189647197723
0.1,1560613448.194655,1920,1560620571.1232471,1071.7901284694672
0.1,1560613448.194655,1930,1560620607.2885363,1079.6856915950775
0.1,1560613448.194655,1940,1560620643.2413948,1083.212364077568
0.1,1560613448.194655,1950,1560620679.2154012,1082.1816918849945
0.1,1560620679.374956,0,1560620697.2621229,85487.29404911996
0.1,1560620679.374956,10,1560620879.2088149,63072.41651115418
0.1,1560620679.374956,20,1560621064.193431,46962.03345265388
0.1,1560620679.374956,30,1560621247.550863,35182.062232494354
0.1,1560620679.374956,40,1560621431.84404,26283.586390423778
0.1,1560620679.374956,50,1560621606.7951992,19792.228174972533
0.1,1560620679.374956,60,1560621784.261143,14638.379886698724
0.1,1560620679.374956,70,1560621965.8625178,10726.585882925989
0.1,1560620679.374956,80,1560622148.5627506,7786.650531363486
0.1,1560620679.374956,90,1560622328.7728481,5631.903963279725
0.1,1560620679.374956,100,1560622505.2120278,4104.996492266655
0.1,1560620679.374956,110,1560622680.4504213,3129.4355694532396
0.1,1560620679.374956,120,1560622858.9989593,2525.551508784294
0.1,1560620679.374956,130,1560623035.779228,2141.0665921926498
0.1,1560620679.374956,140,1560623211.4414866,1900.673076057434
0.1,1560620679.374956,150,1560623387.9235523,1649.6366472482682
0.1,1560620679.374956,160,1560623585.29015,1560.9255504131315
0.1,1560620679.374956,170,1560623772.3748622,1498.556374692917
0.1,1560620679.374956,180,1560623962.2795494,1431.196819114685
0.1,1560620679.374956,190,1560624142.7399766,1368.316229224205
0.1,1560620679.374956,200,1560624321.428143,1346.956397652626
0.1,1560620679.374956,210,1560624499.8041444,1344.325188922882
0.1,1560620679.374956,220,1560624676.9145298,1345.2625509738923
0.1,1560620679.374956,230,1560624853.658895,1359.9784368991852
0.1,1560620679.374956,240,1560625031.4604545,1334.4805470228193
0.1,1560620679.374956,250,1560625206.5049307,1329.511548256874
0.1,1560620679.374956,260,1560625384.422159,1299.778374028206
0.1,1560620679.374956,270,1560625562.1718352,1302.497054862976
0.1,1560620679.374956,280,1560625768.4414232,1281.75699634552
0.1,1560620679.374956,290,1560625958.435879,1289.0175971746444
0.1,1560620679.374956,300,1560626136.7380776,1279.7095056056978
0.1,1560620679.374956,310,1560626314.779973,1272.1471297740936
0.1,1560620679.374956,320,1560626492.407975,1247.9269839763642
0.1,1560620679.374956,330,1560626669.3577883,1263.026412510872
0.1,1560620679.374956,340,1560626846.186927,1235.1326979875564
0.1,1560620679.374956,350,1560627035.0102353,1242.5755813837052
0.1,1560620679.374956,360,1560627228.6301107,1223.0913898468018
0.1,1560620679.374956,370,1560627416.2014427,1219.8879533052445
0.1,1560620679.374956,380,1560627600.5554595,1203.65639500618
0.1,1560620679.374956,390,1560627781.2233467,1200.0091074943543
0.1,1560620679.374956,400,1560627959.939439,1200.987471818924
0.1,1560620679.374956,410,1560628138.4700267,1197.219442486763
0.1,1560620679.374956,420,1560628315.2722356,1188.4541781425476
0.1,1560620679.374956,430,1560628490.9414763,1178.3830638885497
0.1,1560620679.374956,440,1560628670.147762,1176.9383340597153
0.1,1560620679.374956,450,1560628866.8355062,1171.9468729496
0.1,1560620679.374956,460,1560629061.1129768,1164.2752264738083
0.1,1560620679.374956,470,1560629241.4188159,1157.1727982759476
0.1,1560620679.374956,480,1560629420.4849722,1152.398661994934
0.1,1560620679.374956,490,1560629600.388888,1152.5672399520874
0.1,1560620679.374956,500,1560629780.819418,1149.5230774641038
0.1,1560620679.374956,510,1560629978.6277494,1141.676262116432
0.1,1560620679.374956,520,1560630171.446503,1141.5007200717926
